#  E (eV)   dos(E)     Int dos(E) EFermi =    6.465 eV
  -3.056  0.7659E+00  0.1350E+01
  -3.046  0.7612E+00  0.1358E+01
  -3.036  0.7568E+00  0.1366E+01
  -3.026  0.7527E+00  0.1373E+01
  -3.016  0.7487E+00  0.1381E+01
  -3.006  0.7437E+00  0.1388E+01
  -2.996  0.7388E+00  0.1395E+01
  -2.986  0.7342E+00  0.1403E+01
  -2.976  0.7296E+00  0.1410E+01
  -2.966  0.7253E+00  0.1417E+01
  -2.956  0.7211E+00  0.1425E+01
  -2.946  0.7170E+00  0.1432E+01
  -2.936  0.7130E+00  0.1439E+01
  -2.926  0.7091E+00  0.1446E+01
  -2.916  0.7054E+00  0.1453E+01
  -2.906  0.7018E+00  0.1460E+01
  -2.896  0.6983E+00  0.1467E+01
  -2.886  0.6950E+00  0.1474E+01
  -2.876  0.6918E+00  0.1481E+01
  -2.866  0.6888E+00  0.1488E+01
  -2.856  0.6859E+00  0.1495E+01
  -2.846  0.6832E+00  0.1502E+01
  -2.836  0.6806E+00  0.1509E+01
  -2.826  0.6781E+00  0.1515E+01
  -2.816  0.6758E+00  0.1522E+01
  -2.806  0.6735E+00  0.1529E+01
  -2.796  0.6711E+00  0.1536E+01
  -2.786  0.6687E+00  0.1542E+01
  -2.776  0.6662E+00  0.1549E+01
  -2.766  0.6637E+00  0.1556E+01
  -2.756  0.6612E+00  0.1562E+01
  -2.746  0.6586E+00  0.1569E+01
  -2.736  0.6560E+00  0.1575E+01
  -2.726  0.6533E+00  0.1582E+01
  -2.716  0.6506E+00  0.1589E+01
  -2.706  0.6479E+00  0.1595E+01
  -2.696  0.6451E+00  0.1601E+01
  -2.686  0.6423E+00  0.1608E+01
  -2.676  0.6394E+00  0.1614E+01
  -2.666  0.6368E+00  0.1621E+01
  -2.656  0.6366E+00  0.1627E+01
  -2.646  0.6390E+00  0.1633E+01
  -2.636  0.6442E+00  0.1640E+01
  -2.626  0.6521E+00  0.1646E+01
  -2.616  0.6626E+00  0.1653E+01
  -2.606  0.6759E+00  0.1660E+01
  -2.596  0.6270E+00  0.1666E+01
  -2.586  0.6129E+00  0.1672E+01
  -2.576  0.6107E+00  0.1679E+01
  -2.566  0.6084E+00  0.1685E+01
  -2.556  0.6061E+00  0.1691E+01
  -2.546  0.6037E+00  0.1697E+01
  -2.536  0.6014E+00  0.1703E+01
  -2.526  0.5990E+00  0.1709E+01
  -2.516  0.5965E+00  0.1715E+01
  -2.506  0.5941E+00  0.1721E+01
  -2.496  0.5916E+00  0.1727E+01
  -2.486  0.5891E+00  0.1733E+01
  -2.476  0.5866E+00  0.1738E+01
  -2.466  0.5840E+00  0.1744E+01
  -2.456  0.5814E+00  0.1750E+01
  -2.446  0.5788E+00  0.1756E+01
  -2.436  0.5762E+00  0.1762E+01
  -2.426  0.5735E+00  0.1767E+01
  -2.416  0.5708E+00  0.1773E+01
  -2.406  0.5681E+00  0.1779E+01
  -2.396  0.5653E+00  0.1785E+01
  -2.386  0.5625E+00  0.1790E+01
  -2.376  0.5597E+00  0.1796E+01
  -2.366  0.5569E+00  0.1801E+01
  -2.356  0.5540E+00  0.1807E+01
  -2.346  0.5515E+00  0.1812E+01
  -2.336  0.5503E+00  0.1818E+01
  -2.326  0.5495E+00  0.1823E+01
  -2.316  0.5477E+00  0.1829E+01
  -2.306  0.5456E+00  0.1834E+01
  -2.296  0.5433E+00  0.1840E+01
  -2.286  0.5407E+00  0.1845E+01
  -2.276  0.5377E+00  0.1851E+01
  -2.266  0.5346E+00  0.1856E+01
  -2.256  0.5311E+00  0.1861E+01
  -2.246  0.5274E+00  0.1867E+01
  -2.236  0.5233E+00  0.1872E+01
  -2.226  0.5184E+00  0.1877E+01
  -2.216  0.5118E+00  0.1882E+01
  -2.206  0.5044E+00  0.1887E+01
  -2.196  0.4962E+00  0.1892E+01
  -2.186  0.4872E+00  0.1897E+01
  -2.176  0.4773E+00  0.1902E+01
  -2.166  0.4666E+00  0.1907E+01
  -2.156  0.4551E+00  0.1911E+01
  -2.146  0.4427E+00  0.1916E+01
  -2.136  0.4296E+00  0.1920E+01
  -2.126  0.4156E+00  0.1925E+01
  -2.116  0.4003E+00  0.1929E+01
